tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.35,0.1,5.0,6.5,0.351,0.023141391857012715,0.014474466310916785,0.7946213031871747,0.027295314470906527,0,"[0.         0.83732229 1.17932717 1.42698587 1.63926476 1.96947637
 2.24072162 2.46479378 2.67707267 3.04266409 3.3728757  3.65591422]","[0.      0.10825 0.20075 0.2865  0.3685  0.522   0.671   0.816   0.9585
 1.2365  1.5085  1.7775 ]",-0.13000471508251843,"[ 91.03104401 129.68667603 119.43395233 113.45040131 103.35726929
  95.01076508  88.38716125  82.28058624  78.53651428  69.72208405
  63.39428711  56.86102295]"
0.03,0.39999999999999997,0.07,2.0,7.500000000000001,0.55,0.021892249698696103,0.016315648446160097,0.8839963437856239,0.02730331447075146,0,"[0.         0.71938957 1.01422136 1.21470698 1.39160606 1.67464458
 1.89871674 2.09920236 2.27610143 2.5827265  2.84217848 3.07804391]","[0.      0.113   0.206   0.29125 0.372   0.5235  0.6685  0.8095  0.948
 1.216   1.478   1.736  ]",-0.07343031438370008,"[108.31534576 109.43987274  99.2413559   94.08291626  88.32261658
  83.18492889  78.94248962  75.84516907  73.79219055  70.82670593
  67.19020844  64.20733643]"
0.03,0.44999999999999996,0.1,3.0,7.500000000000001,0.55,0.02230257613987143,0.015843101741878425,0.8613340728595678,0.027357060793847605,0,"[0.         0.83732229 1.1675339  1.4151926  1.62747149 1.94588983
 2.21713508 2.45300051 2.6652794  3.03087082 3.34928916 3.63232768]","[0.      0.13425 0.2475  0.3525  0.45225 0.63975 0.82025 0.99625 1.16925
 1.50525 1.83525 2.16025]",-0.08777553187989356,"[106.40458679 100.69717407  91.4574585   83.62745667  79.38464355
  74.20846558  69.78144073  67.54747772  66.20993805  62.03816605
  57.69640732  52.90007782]"
0.03,0.44999999999999996,0.1,2.0,7.500000000000001,0.7000000000000002,0.022776102189524094,0.015171291378350804,0.8586109804979121,0.027366382900092325,0,"[0.         0.83732229 1.17932717 1.42698587 1.63926476 1.9576831
 2.22892835 2.46479378 2.6652794  3.03087082 3.33749589 3.62053441]","[0.      0.136   0.249   0.35325 0.4525  0.6395  0.819   0.9945  1.166
 1.499   1.827   2.149  ]",-0.08949924934482163,"[106.40458679 103.32205963  93.66014862  86.26248169  81.829422
  75.83235168  72.32408142  69.51657867  67.71626282  63.04588318
  58.88700485  54.09047699]"
0.03,0.44999999999999996,0.07,3.0,5.500000000000001,0.45,0.017345931506016193,0.021205242547436016,0.9326723315045846,0.027396051746684153,0,"[0.         0.75476939 1.07318772 1.30905316 1.4977455  1.80437057
 2.05202927 2.26430816 2.45300051 2.78321212 3.06625064 3.32570261]","[0.      0.1415  0.25975 0.369   0.47275 0.66675 0.85375 1.03525 1.21325
 1.55825 1.89525 2.22725]",-0.042618414157597886,"[102.20643616  83.4761734   79.03238678  74.55010223  74.8553009
  73.08584595  71.71453857  70.82423401  69.74221039  66.72883606
  63.70747375  60.40565872]"
0.03,0.3,0.07,3.0,5.500000000000001,0.45,0.025189641694903772,0.01077487555018799,0.835100533757763,0.027397371987832583,0,"[0.         0.86090883 1.21470698 1.46236569 1.66285131 1.99306291
 2.26430816 2.5001736  2.71245249 3.08983718 3.40825552 3.69129404]","[0.     0.1245 0.2315 0.3315 0.427  0.608  0.7835 0.955  1.1235 1.4515
 1.7745 2.0935]",-0.104381362131336,"[ 89.31206512 131.31987    123.69432831 114.83472443 109.76266479
 101.71173859  96.70709229  92.17941284  87.35149384  77.92951202
  72.78743744  68.44302368]"
0.03,0.39999999999999997,0.07,6.0,8.5,0.5,0.020433666488369376,0.018311341803982948,0.8416572704676212,0.02743792930999355,0,"[0.         0.83732229 1.15574063 1.39160606 1.59209168 1.89871674
 2.16996199 2.40582742 2.60631304 2.97190446 3.2903228  3.57336132]","[0.      0.13375 0.248   0.35375 0.45475 0.64525 0.82775 1.00725 1.18325
 1.52725 1.86525 2.19925]",-0.10023094779399576,"[108.3396759   94.53031921  82.61215973  70.90356445  67.68991089
  62.22092819  59.30664444  56.99969482  55.61605835  51.52132416
  47.35118866  42.90533066]"
0.03,0.39999999999999997,0.07,11.0,2.5,0.129,0.023558809452080994,0.014132096254635667,0.8715573086582777,0.02747241611780348,0,"[0.         0.74297612 1.03780791 1.22650026 1.40339933 1.67464458
 1.88692347 2.08740909 2.25251489 2.54734668 2.80679866 3.04266409]","[0.      0.11475 0.2085  0.2955  0.378   0.533   0.6815  0.8255  0.966
 1.237   1.503   1.763  ]",-0.08130422361931028,"[108.29338074  97.23503876  82.16278076  72.6579361   63.06112671
  60.95258331  56.55307388  54.15651703  52.74994278  51.01921463
  49.57489395  47.99848557]"
0.03,0.39999999999999997,0.1,2.0,8.5,0.6000000000000001,0.021460963381850908,0.017175799957851453,0.7378113971791845,0.027487834644971138,0,"[0.         0.84911556 1.20291371 1.43877915 1.61567822 1.92230328
 2.15816872 2.37044761 2.55913996 2.91293811 3.2077699  3.47901515]","[0.      0.10975 0.20075 0.28525 0.36525 0.51575 0.66075 0.80125 0.93925
 1.20825 1.47225 1.73225]",-0.16596538558557614,"[196.77861023 222.15080261 173.68016052 145.29161072 123.4464798
  97.71743774  86.52262115  80.02182007  76.66745758  71.97975922
  67.56201935  61.18875122]"
0.03,0.39999999999999997,0.1,11.0,8.5,0.351,0.019229245846142905,0.019662324487547955,0.7104911140416474,0.02750219809515291,0,"[0.         0.80194247 1.14394735 1.39160606 1.56850513 1.89871674
 2.14637545 2.37044761 2.57093323 2.92473138 3.23135644 3.52618823]","[0.      0.107   0.19625 0.279   0.3575  0.506   0.6485  0.7875  0.924
 1.181   1.442   1.7    ]",-0.18325912481163717,"[102.06600189 120.97514343 107.01213837  94.0072403   85.88339233
  70.26038361  62.52584839  56.32345963  51.34745026  45.98064423
  41.28108215  37.42139053]"
0.03,0.44999999999999996,0.1,6.0,5.500000000000001,0.351,0.02260565066664696,0.015677086135231066,0.8655087073622343,0.027509752302664055,0,"[0.         0.84911556 1.19112044 1.42698587 1.62747149 1.94588983
 2.21713508 2.45300051 2.65348613 3.01907755 3.33749589 3.60874114]","[0.      0.1345  0.248   0.35325 0.45325 0.64125 0.82175 0.99775 1.17025
 1.50525 1.83225 2.15525]",-0.08513298823970569,"[106.39002991  93.57247925  82.30993652  71.56761169  68.47463989
  63.83346939  60.42837524  58.28792572  56.57331848  54.19697952
  50.3812027   47.20818329]"
0.03,0.39999999999999997,0.1,3.0,8.5,0.578,0.02612116848914764,0.008694404154750084,0.8050778831887203,0.027530130890436665,0,"[0.         0.86090883 1.20291371 1.46236569 1.66285131 2.00485619
 2.28789471 2.52376014 2.73603903 3.125217   3.4554286  3.7502604 ]","[0.     0.1255 0.232  0.331  0.4255 0.604  0.776  0.944  1.109  1.431
 1.748  2.061 ]",-0.12338569994154007,"[103.87213135 121.28953552 107.88254547  99.26027679  90.38043213
  81.91342163  76.39997101  72.47592926  69.55014038  62.80604935
  57.19921112  51.76019669]"
0.03,0.3,0.07,2.0,7.500000000000001,0.6000000000000001,0.023803244880174,0.013840516490838766,0.7981243009801944,0.027534603021629158,0,"[0.         0.83732229 1.19112044 1.43877915 1.65105804 1.98126964
 2.25251489 2.47658705 2.68886594 3.05445737 3.38466897 3.67950077]","[0.      0.109   0.20125 0.28675 0.3685  0.5235  0.673   0.819   0.963
 1.243   1.518   1.789  ]",-0.12778731747953692,"[169.83424377 243.12319946 221.55456543 208.13465881 198.5526123
 179.07679749 166.72001648 153.82481384 147.76843262 134.85122681
 119.90122223 106.30127716]"
0.03,0.35,0.07,2.0,6.5,0.6500000000000001,0.024447007755952762,0.012730189455535326,0.7483150732656135,0.02756290826080291,0,"[0.         0.89628865 1.2500868  1.48595223 1.67464458 1.96947637
 2.21713508 2.44120724 2.62989959 2.98369774 3.2903228  3.56156805]","[0.      0.13075 0.24075 0.34275 0.44025 0.62375 0.80175 0.97475 1.14475
 1.47475 1.79875 2.11775]",-0.15931655862286662,"[187.24810791 210.83734131 164.68276978 135.07437134 114.49752045
  96.09662628  87.75395966  83.27552032  78.21638489  72.80084229
  66.20165253  58.64992523]"
0.03,0.39999999999999997,0.1,10.0,3.5000000000000004,0.213,0.026452606942205505,0.007766963220081774,0.7650107870188666,0.027569296902549435,0,"[0.         0.89628865 1.2500868  1.4977455  1.69823112 2.01664946
 2.27610143 2.51196687 2.70065922 3.06625064 3.36108243 3.63232768]","[0.      0.12725 0.23475 0.33425 0.429   0.6075  0.779   0.946   1.1095
 1.4265  1.7375  2.0405 ]",-0.1487481718170575,"[101.68965149 121.04469299 104.65149689  91.248909    83.45445251
  72.26425934  66.31990051  59.91942596  56.7575798   52.68251419
  46.75895691  43.26362228]"
0.03,0.44999999999999996,0.1,9.0,2.5,0.166,0.022819517298199376,0.015475695827196474,0.8662246695415967,0.027572223904841753,0,"[0.         0.8727021  1.20291371 1.43877915 1.63926476 1.94588983
 2.2053418  2.42941397 2.62989959 2.97190446 3.26673626 3.52618823]","[0.      0.1345  0.2485  0.35425 0.45475 0.64275 0.82375 0.99975 1.16975
 1.50375 1.82975 2.14975]",-0.0846797841801693,"[106.13930511  91.95721436  79.01177216  66.6413269   62.97881699
  58.77684021  55.18215179  52.93858719  51.80845261  49.81090546
  47.5129776   44.28489304]"
0.03,0.39999999999999997,0.07,2.0,5.500000000000001,0.6000000000000001,0.01913122429346317,0.01988022236713177,0.8787937443432565,0.02759034222936355,0,"[0.         0.81373575 1.13215408 1.36801952 1.55671186 1.86333693
 2.1227889  2.33506779 2.52376014 2.86576502 3.14880354 3.40825552]","[0.      0.13975 0.2565  0.365   0.4675  0.6605  0.8455  1.0255  1.202
 1.545   1.881   2.211  ]",-0.07672355983071867,"[108.31534576 107.62732697  99.23769379  91.2585144   89.21013641
  83.22250366  79.63034058  77.57588959  75.37078094  70.76187134
  66.37644196  62.08586121]"
0.03,0.39999999999999997,0.1,2.0,7.500000000000001,0.6500000000000001,0.027261945023540134,0.00434622380362732,0.7536245278994951,0.02760621864395306,0,"[0.         0.90808192 1.27367334 1.50953878 1.71002439 2.02844273
 2.27610143 2.51196687 2.71245249 3.07804391 3.39646224 3.67950077]","[0.      0.12325 0.22625 0.322   0.413   0.584   0.7495  0.91    1.0675
 1.3755  1.6765  1.9735 ]",-0.1559556738396196,"[196.77861023 214.57406616 165.26004028 135.02334595 115.53216553
  95.20954895  85.98748016  82.18035889  78.90232086  73.0963974
  65.91440582  60.47787476]"
0.03,0.3,0.07,3.0,5.500000000000001,0.351,0.01733220447577269,0.021501939121046577,0.8578124450760192,0.02761772434425378,0,"[0.         0.75476939 1.07318772 1.29725989 1.48595223 1.7925773
 2.02844273 2.24072162 2.42941397 2.75962557 3.05445737 3.31390934]","[0.      0.103   0.1905  0.2715  0.34875 0.49475 0.63525 0.77225 0.90675
 1.16875 1.42575 1.67875]",-0.09000472226687987,"[ 89.31206512 133.00996399 126.31747437 120.17192078 113.78777313
 107.02748108 101.50637817  97.38373566  93.48901367  86.75063324
  80.60244751  75.23078156]"
0.03,0.44999999999999996,0.1,3.0,6.5,0.5,0.022253436907573323,0.01638960482559488,0.866500213462743,0.027637557788967343,0,"[0.         0.83732229 1.17932717 1.4151926  1.62747149 1.94588983
 2.21713508 2.45300051 2.65348613 3.01907755 3.32570261 3.60874114]","[0.      0.13525 0.24925 0.3545  0.45475 0.64325 0.82475 1.00125 1.17425
 1.51125 1.84125 2.16625]",-0.08450536487808373,"[106.36789703 101.80852509  92.74067688  84.69822693  80.46920013
  75.42440033  71.41954803  69.24478149  67.94216156  63.19337082
  58.90092468  54.97715378]"
0.03,0.35,0.07,7.0,5.500000000000001,0.351,0.023032702128372134,0.01527678029677573,0.7877654122364961,0.02763847650595585,0,"[0.         0.8727021  1.20291371 1.43877915 1.63926476 1.9576831
 2.21713508 2.42941397 2.64169286 2.99549101 3.30211607 3.58515459]","[0.      0.12975 0.2415  0.3455  0.445   0.6325  0.8135  0.99    1.1615
 1.4995  1.8285  2.1555 ]",-0.13434449405429796,"[104.25530243 121.1609726  106.01851654  94.33360291  84.92516327
  75.88807678  70.12775421  65.23168945  62.1313324   57.16580963
  51.40494919  47.28569412]"
0.03,0.44999999999999996,0.1,8.0,2.5,0.129,0.0211474152182336,0.017809892029291664,0.8827828714272677,0.027647882821427845,0,"[0.         0.74297612 1.03780791 1.2500868  1.42698587 1.71002439
 1.93409656 2.13458217 2.31148125 2.61810631 2.87755829 3.11342372]","[0.      0.1135  0.20575 0.29075 0.37125 0.52175 0.66575 0.80525 0.94025
 1.20125 1.45725 1.70725]",-0.07419844238653948,"[106.39002991  98.34315491  81.3460083   75.99835205  67.06036377
  64.27011871  61.08695221  58.06454468  56.51486206  54.48210526
  53.09636307  51.28520203]"
0.03,0.39999999999999997,0.1,10.0,4.500000000000001,0.213,0.01919267328499134,0.01990553348646263,0.7646239872691352,0.027651201984816236,0,"[0.         0.80194247 1.13215408 1.36801952 1.55671186 1.85154365
 2.09920236 2.31148125 2.5001736  2.81859193 3.10163045 3.36108243]","[0.      0.10825 0.198   0.281   0.36    0.508   0.65    0.788   0.923
 1.184   1.436   1.688  ]",-0.14899301605863746,"[101.68965149 123.16352844 108.9901886   96.62791443  89.52364349
  74.985672    69.68640137  63.30047607  59.44549561  53.25789642
  49.88119888  45.81923294]"
0.03,0.35,0.07,2.0,7.500000000000001,0.55,0.019569035119169766,0.019547694329407842,0.849318525767787,0.027659708767289348,0,"[0.         0.74297612 1.04960118 1.26188007 1.43877915 1.72181767
 1.9576831  2.16996199 2.34686107 2.65348613 2.93652465 3.17239008]","[0.      0.10775 0.19725 0.2805  0.359   0.507   0.649   0.787   0.9225
 1.1855  1.4445  1.6985 ]",-0.0953813731889909,"[104.82159424 129.65245056 118.55196381 110.95135498 103.80207825
  93.94683838  88.97729492  85.38787079  82.33434296  76.85328674
  72.03265381  67.48202515]"
0.03,0.35,0.07,10.0,8.5,0.45,0.025561423481980292,0.01058886943350488,0.7137295904490917,0.02766786089138348,0,"[0.         0.88449538 1.22650026 1.46236569 1.67464458 1.99306291
 2.26430816 2.48838033 2.70065922 3.07804391 3.40825552 3.71488058]","[0.      0.1235  0.231   0.331   0.42675 0.60825 0.78325 0.95425 1.12225
 1.44925 1.77125 2.09125]",-0.18120916924572497,"[103.90800476 119.52336884 102.78538513  91.3081665   78.26221466
  67.99849701  60.30091095  54.49194717  51.11423492  44.64395142
  40.4647789   35.26026917]"
0.03,0.44999999999999996,0.1,5.0,8.5,0.5,0.023868392404565456,0.014004356579343435,0.8419356314611628,0.0276734919946818,0,"[0.         0.84911556 1.19112044 1.42698587 1.63926476 1.96947637
 2.24072162 2.47658705 2.70065922 3.07804391 3.40825552 3.70308731]","[0.      0.132   0.24375 0.347   0.4455  0.631   0.8095  0.983   1.154
 1.487   1.814   2.136  ]",-0.10005474528508396,"[106.39002991  95.05482483  83.6153717   73.54416656  69.27922821
  63.75658035  60.63121414  57.99214935  56.71579361  53.09135437
  48.3602829   43.96247864]"
0.03,0.35,0.1,2.0,7.500000000000001,0.6000000000000001,0.024385611351503328,0.013140743503959688,0.8432278598790671,0.027700851626320563,0,"[0.         0.84911556 1.19112044 1.45057242 1.65105804 1.99306291
 2.26430816 2.48838033 2.70065922 3.06625064 3.38466897 3.66770749]","[0.      0.1105  0.20325 0.2895  0.372   0.5275  0.678   0.8245  0.9685
 1.2495  1.5245  1.7965 ]",-0.09923676469655053,"[ 91.03104401 127.2124939  117.90966034 111.06855011 103.95259094
  98.08972168  92.89247131  88.38082123  84.51541138  77.67539978
  72.08816528  66.00305176]"
0.03,0.35,0.07,10.0,8.5,0.351,0.017851700821967926,0.021207392494752463,0.729787133156001,0.027720691164967972,0,"[0.         0.76656266 1.08498099 1.32084643 1.48595223 1.7925773
 2.02844273 2.24072162 2.4176207  2.75962557 3.04266409 3.31390934]","[0.     0.105  0.193  0.2745 0.352  0.498  0.6385 0.7755 0.91   1.171
 1.427  1.679 ]",-0.1710447447122514,"[103.90800476 125.0192337  112.03022003  99.79090118  89.24612427
  75.75091553  66.82629395  61.00750732  55.91310883  50.8238678
  46.01961136  41.68100739]"
0.03,0.35,0.07,4.0,2.5,0.213,0.020857184019207883,0.018276276232259976,0.8527140125161287,0.02773164975490949,0,"[0.         0.84911556 1.1675339  1.40339933 1.59209168 1.89871674
 2.14637545 2.35865434 2.54734668 2.87755829 3.16059681 3.40825552]","[0.      0.13475 0.24925 0.35575 0.45725 0.64825 0.83225 1.01175 1.18775
 1.52975 1.86375 2.19275]",-0.09323203007729053,"[104.56492615 124.48096466 113.77822113 104.07144165  98.46261597
  90.25131226  85.849617    83.16996002  80.2455368   74.7620697
  68.97714996  64.62567902]"
0.03,0.44999999999999996,0.1,8.0,4.500000000000001,0.213,0.01988093223424602,0.019384385421648796,0.8707300552563535,0.02776699235923316,0,"[0.         0.74297612 1.03780791 1.2500868  1.42698587 1.71002439
 1.94588983 2.14637545 2.32327452 2.64169286 2.92473138 3.16059681]","[0.      0.11175 0.20275 0.2865  0.36575 0.51375 0.65575 0.79325 0.92625
 1.18625 1.44025 1.69025]",-0.08182787502272827,"[106.39002991  97.65208435  80.25110626  75.67858124  65.62226105
  62.51890564  58.77006531  55.88337326  54.5599823   52.16843414
  50.6427269   48.53046417]"
0.03,0.39999999999999997,0.1,7.0,8.5,0.45,0.027026165357151688,0.0065222297120800235,0.7345908981440502,0.027802033996260876,0,"[0.         0.8727021  1.22650026 1.47415896 1.67464458 2.01664946
 2.28789471 2.53555341 2.7478323  3.13701027 3.47901515 3.77384694]","[0.      0.12475 0.23    0.32725 0.42025 0.59575 0.76525 0.93075 1.09175
 1.40875 1.71775 2.02375]",-0.16800396147481625,"[103.87213135 118.41423798 100.56080627  91.02990723  78.54968262
  69.96777344  63.40723419  57.94050598  55.06403732  49.25465775
  40.32255173  38.36662674]"
0.03,0.35,0.1,3.0,7.500000000000001,0.45,0.021541615765480953,0.017585251216082756,0.8258508896868434,0.027807953360870656,0,"[0.         0.82552902 1.15574063 1.40339933 1.60388495 1.94588983
 2.2053418  2.44120724 2.65348613 3.01907755 3.33749589 3.63232768]","[0.      0.10575 0.19575 0.27925 0.359   0.5095  0.6545  0.796   0.935
 1.206   1.472   1.735  ]",-0.11023638682822812,"[ 91.03104401 129.56411743 119.69981384 112.919487   105.18518066
  98.07056427  91.7325592   87.01487732  83.49321747  74.94563293
  68.90517426  63.84287262]"
0.03,0.39999999999999997,0.1,9.0,2.5,0.129,0.019677448351320143,0.019650495002382008,0.799149191454124,0.02780906196651574,0,"[0.         0.77835593 1.10856754 1.3326397  1.52133205 1.80437057
 2.040236   2.24072162 2.4176207  2.72424576 3.00728428 3.23135644]","[0.      0.1095  0.19975 0.28325 0.3625  0.511   0.6535  0.7905  0.9255
 1.1835  1.4385  1.6895 ]",-0.12713856180953959,"[102.06600189 122.70918274 109.00389862  98.32305908  90.0455246
  78.82170868  72.50934601  67.61552429  63.66705322  58.79625702
  55.91685867  51.35338593]"
0.03,0.35,0.1,2.0,1.5,0.166,0.019427314768098024,0.019897986366886184,0.8320340322402469,0.027809178710554328,0,"[0.         0.7901492  1.10856754 1.3326397  1.50953878 1.80437057
 2.05202927 2.25251489 2.42941397 2.7478323  3.01907755 3.25494298]","[0.      0.10675 0.1965  0.27975 0.35825 0.50625 0.64775 0.78625 0.92175
 1.18375 1.43975 1.69075]",-0.10632245759192374,"[ 91.03104401 126.12545013 118.68487549 112.01657104 105.80521393
  96.98455811  91.10782623  87.48953247  83.34199524  75.66773987
  70.19182587  64.35113525]"
0.03,0.44999999999999996,0.1,10.0,1.5,0.078,0.021527569447229573,0.017610077701315206,0.8497966306042348,0.027812786321252517,0,"[0.         0.76656266 1.07318772 1.27367334 1.45057242 1.72181767
 1.9576831  2.14637545 2.32327452 2.62989959 2.88935156 3.11342372]","[0.      0.11325 0.20525 0.29025 0.371   0.5215  0.6655  0.805   0.941
 1.204   1.46    1.712  ]",-0.09507873282751937,"[105.96251678  99.79619598  81.9263382   75.81551361  65.58138275
  70.96923065  57.41524506  54.8937149   52.99250031  50.04077148
  49.16465378  47.03646851]"
0.03,0.35,0.1,4.0,1.5,0.129,0.02584773729593425,0.010404222327141855,0.8052550871000611,0.027863118374514856,0,"[0.         0.88449538 1.23829353 1.48595223 1.68643785 2.01664946
 2.27610143 2.5001736  2.70065922 3.04266409 3.34928916 3.60874114]","[0.      0.12675 0.2355  0.3365  0.43275 0.61425 0.78925 0.95975 1.12675
 1.45175 1.76975 2.08375]",-0.12327352986566137,"[ 91.03104401 128.65715027 119.75791931 110.33048248 104.44932556
  95.93296051  90.43464661  84.86451721  80.06761932  71.33442688
  64.82331848  58.90826797]"
0.03,0.35,0.07,4.0,8.5,0.55,0.0236059410626736,0.014884743876977916,0.790732198387179,0.02790691766816341,0,"[0.         0.86090883 1.19112044 1.43877915 1.63926476 1.96947637
 2.22892835 2.46479378 2.67707267 3.05445737 3.3728757  3.66770749]","[0.      0.129   0.2395  0.34225 0.4405  0.6265  0.8065  0.982   1.1545
 1.4925  1.8255  2.1545 ]",-0.13246651842091567,"[104.56492615 123.26225281 109.14148712  97.9661026   89.78649902
  81.03362274  75.01383972  70.94185638  67.41540527  60.83484268
  54.33790207  49.58778   ]"
0.03,0.39999999999999997,0.1,2.0,7.500000000000001,0.55,0.020462263213055325,0.019020778430686315,0.7529759567638887,0.027937326785317507,0,"[0.         0.83732229 1.17932717 1.4151926  1.59209168 1.88692347
 2.1227889  2.33506779 2.52376014 2.86576502 3.16059681 3.42004879]","[0.      0.10875 0.199   0.282   0.361   0.51    0.6525  0.7915  0.927
 1.191   1.449   1.704  ]",-0.15636621936845846,"[196.77861023 223.03031921 175.55363464 148.36729431 127.3449707
 102.03781128  91.76740265  84.74929047  81.85945129  77.13259888
  72.08855438  65.5631485 ]"
0.03,0.35,0.1,3.0,5.500000000000001,0.351,0.018802947041198635,0.020709684764856236,0.8339005993864459,0.0279721622420191,0,"[0.         0.80194247 1.13215408 1.36801952 1.55671186 1.88692347
 2.13458217 2.35865434 2.55913996 2.90114483 3.2077699  3.47901515]","[0.      0.10425 0.1925  0.2745  0.3525  0.499   0.6405  0.7785  0.9135
 1.1755  1.4335  1.6875 ]",-0.10514092058837972,"[ 90.2477417  128.58569336 119.35434723 114.55471802 106.38200378
  98.52680206  92.49860382  88.54586029  84.50371552  77.06604004
  70.70105743  65.91594696]"
0.03,0.44999999999999996,0.1,2.0,8.5,0.7500000000000002,0.023519011598801376,0.015220184148340837,0.8511079645646764,0.028014244806775702,0,"[0.         0.83732229 1.19112044 1.43877915 1.63926476 1.96947637
 2.24072162 2.47658705 2.70065922 3.05445737 3.3728757  3.65591422]","[0.      0.13525 0.24775 0.35225 0.45125 0.63825 0.81825 0.99375 1.16525
 1.49925 1.82725 2.15125]",-0.09424865843055985,"[106.40458679 102.4641037   92.59018707  84.8667984   80.23940277
  73.99014282  70.29577637  67.65882874  59.29988098  60.9127655
  56.89134979  52.41961288]"
0.03,0.3,0.07,4.0,6.5,0.351,0.017079694203070556,0.022239669726663858,0.8345501185252088,0.028041377705481783,0,"[0.         0.76656266 1.08498099 1.30905316 1.4977455  1.81616384
 2.06382254 2.27610143 2.46479378 2.80679866 3.10163045 3.3728757 ]","[0.      0.10175 0.1885  0.269   0.34575 0.49075 0.63075 0.76725 0.90075
 1.16175 1.41775 1.67075]",-0.10472977497354281,"[ 89.31206512 134.40211487 126.91802979 121.19722748 113.6629715
 105.94516754  99.47763062  94.57498169  90.27305603  82.69928741
  75.95107269  69.94472504]"
0.03,0.39999999999999997,0.1,10.0,8.5,0.351,0.018970449485819642,0.020662504930752213,0.7194591987612549,0.02805025960142605,0,"[0.         0.80194247 1.13215408 1.37981279 1.56850513 1.89871674
 2.13458217 2.37044761 2.55913996 2.92473138 3.23135644 3.51439496]","[0.     0.1065 0.195  0.277  0.355  0.502  0.643  0.7805 0.9155 1.1775
 1.4295 1.6835]",-0.17758232718412564,"[102.06600189 123.28874969 107.82740784  95.35978699  87.53263092
  71.83938599  64.64104462  58.30212402  53.24608994  48.25009918
  43.33130264  38.62957382]"
0.03,0.44999999999999996,0.07,6.0,5.500000000000001,0.273,0.02414734634269041,0.01431797361163035,0.94919587716625,0.02807309572771031,0,"[0.         0.67221649 0.95525501 1.15574063 1.3326397  1.60388495
 1.82795711 2.02844273 2.2053418  2.51196687 2.77141885 3.00728428]","[0.      0.11525 0.2105  0.298   0.38075 0.53525 0.68325 0.82625 0.96625
 1.23425 1.49825 1.75525]",-0.032159009753763776,"[102.54308319  77.31620026  69.06941223  64.69150543  59.63138962
  60.84444046  59.34614563  58.5509758   58.3141861   56.53815842
  55.80997467  54.74145889]"
0.03,0.39999999999999997,0.1,2.0,5.500000000000001,0.45,0.019989222360030055,0.01971665417027171,0.7791415019365638,0.02807695607128412,0,"[0.         0.82552902 1.15574063 1.37981279 1.55671186 1.83975038
 2.08740909 2.28789471 2.46479378 2.79500539 3.07804391 3.33749589]","[0.      0.10875 0.19925 0.28225 0.36125 0.50875 0.65025 0.78825 0.92275
 1.18375 1.43975 1.69175]",-0.13980342927415512,"[196.77861023 223.55729675 177.88493347 152.76069641 133.09162903
 110.59398651 101.81581116  94.12284088  91.65652466  85.76331329
  79.44535065  74.3455658 ]"
0.03,0.44999999999999996,0.1,7.0,8.5,0.351,0.017373930514257736,0.022120653908777876,0.8424009333688628,0.028127865025027867,0,"[0.         0.74297612 1.04960118 1.27367334 1.43877915 1.74540421
 1.98126964 2.19354853 2.38224088 2.72424576 3.00728428 3.27852953]","[0.      0.1085  0.197   0.27875 0.356   0.5005  0.6395  0.7745  0.905
 1.161   1.412   1.656  ]",-0.09976020917750988,"[106.33049774  98.51681519  81.87915039  76.42663574  67.17612457
  61.45469666  57.58681488  55.1778717   52.55954361  50.09166336
  47.73161697  44.57175446]"
0.03,0.39999999999999997,0.1,5.0,7.500000000000001,0.45,0.026673827927377776,0.008944365177356263,0.7844310666188016,0.02813351675004854,0,"[0.         0.8727021  1.22650026 1.47415896 1.67464458 2.01664946
 2.28789471 2.52376014 2.73603903 3.125217   3.4554286  3.7502604 ]","[0.      0.1255  0.23275 0.33225 0.42725 0.60575 0.77875 0.94725 1.11275
 1.43575 1.75075 2.06375]",-0.1364551348302986,"[103.87213135 117.85121918 103.57502747  93.91420746  84.6082077
  75.24384308  70.19265747  65.55400848  62.18803024  56.85281754
  51.07446671  45.68619156]"
0.03,0.44999999999999996,0.1,2.0,6.5,0.6500000000000001,0.02264378251291168,0.016706205976127493,0.863239812967326,0.028139619837674473,0,"[0.         0.83732229 1.19112044 1.42698587 1.62747149 1.9576831
 2.22892835 2.45300051 2.6652794  3.01907755 3.32570261 3.59694786]","[0.      0.1375  0.252   0.358   0.45825 0.64725 0.82875 1.00525 1.17825
 1.51525 1.84425 2.16825]",-0.08656919839168266,"[106.40458679 104.13634491  94.88668823  87.29688263  83.87773895
  77.70627594  73.63393402  71.4985199   69.56365204  64.610672
  60.18108368  56.19726181]"
0.03,0.35,0.07,11.0,4.500000000000001,0.213,0.020340864412386896,0.019515566058317748,0.7675661514460032,0.028188793582196302,0,"[0.         0.76656266 1.08498099 1.30905316 1.47415896 1.76899075
 1.99306291 2.18175526 2.35865434 2.6652794  2.93652465 3.18418335]","[0.     0.1075 0.197  0.28   0.359  0.5075 0.65   0.7885 0.924  1.187
 1.444  1.697 ]",-0.14713062613468003,"[103.17449188 126.48325348 114.11008453  99.31473541  92.27774048
  78.24937439  71.75226593  64.61842346  60.99654388  55.77033997
  51.93937302  47.99245453]"
