tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.3,0.1,5.0,5.500000000000001,0.273,0.01234065163101751,0.007723408790629835,1.2568912728521593,0.014558252849339901,0,"[0.         0.81373575 1.14394735 1.39160606 1.60388495 1.93409656
 2.19354853 2.42941397 2.64169286 3.00728428 3.33749589 3.63232768]","[0.      0.0935  0.17375 0.2485  0.31975 0.45425 0.58425 0.71125 0.83575
 1.07875 1.31675 1.55175]",-0.09222396695392518,"[ 67.70204926 109.80795288 104.96079254  99.42514038  97.68507385
  92.71409607  87.6807251   85.41020966  80.69992065  73.45969391
  67.01664734  62.72140884]"
0.03,0.3,0.07,11.0,3.5000000000000004,0.166,0.013038847418370681,0.006568902763808338,1.2960722075229918,0.014600069366955782,0,"[0.         0.82552902 1.14394735 1.39160606 1.59209168 1.91051001
 2.18175526 2.4176207  2.62989959 2.98369774 3.30211607 3.58515459]","[0.      0.0975  0.18175 0.25975 0.33425 0.47475 0.60975 0.74125 0.87025
 1.12025 1.36525 1.60325]",-0.10628992250075409,"[167.26741028 262.94406128 254.94969177 254.52720642 235.5168457
 222.91778564 211.22415161 196.89750671 187.00682068 165.80413818
 157.27746582 144.51338196]"
0.03,0.35,0.1,9.0,4.500000000000001,0.213,0.01266080688522422,0.007336108871560711,1.4757491608179412,0.01463265267681608,0,"[0.         0.84911556 1.20291371 1.47415896 1.68643785 2.01664946
 2.31148125 2.55913996 2.79500539 3.18418335 3.51439496 3.8328133 ]","[0.      0.10225 0.188   0.2675  0.34325 0.48575 0.62275 0.75625 0.88675
 1.13775 1.38575 1.62975]",-0.17079394873364082,"[177.91235352 258.07977295 242.91441345 237.94934082 212.15353394
 198.85475159 178.32974243 158.47093201 148.31884766 124.63912964
 110.06398773  96.61197662]"
0.03,0.3,0.1,10.0,3.5000000000000004,0.166,0.01284770702695904,0.007046297718574966,1.2484106442741096,0.014653118691574415,0,"[0.         0.86090883 1.21470698 1.46236569 1.67464458 2.00485619
 2.28789471 2.52376014 2.72424576 3.10163045 3.42004879 3.70308731]","[0.      0.09525 0.1765  0.25175 0.3235  0.459   0.59    0.7175  0.8425
 1.0865  1.3225  1.5575 ]",-0.08917942129440536,"[142.91969299 235.75881958 235.91041565 227.49119568 230.70811462
 215.61633301 207.23451233 198.8117981  191.66523743 174.64656067
 156.383255   145.07406616]"
0.03,0.3,0.1,2.0,5.500000000000001,0.45,0.013030950942715747,0.006795764852277783,1.1841425242071237,0.014696533686516643,0,"[0.         0.84911556 1.21470698 1.47415896 1.68643785 2.02844273
 2.29968798 2.53555341 2.7478323  3.125217   3.44363533 3.72667385]","[0.      0.09725 0.17975 0.2565  0.33    0.469   0.603   0.734   0.8625
 1.1125  1.3585  1.6005 ]",-0.06610716619035736,"[147.08047485 218.13461304 209.92471313 206.41090393 202.11883545
 193.45195007 189.34014893 181.57180786 175.92927551 166.77471924
 156.17823792 144.56567383]"
0.03,0.3,0.1,9.0,6.5,0.273,0.01118293943388883,0.009580294187508671,1.2410107774716743,0.014725493917055492,0,"[0.         0.82552902 1.1675339  1.4151926  1.62747149 1.9576831
 2.24072162 2.48838033 2.70065922 3.08983718 3.43184206 3.73846712]","[0.      0.092   0.1705  0.2435  0.31325 0.44475 0.57225 0.69525 0.81725
 1.05525 1.28925 1.52025]",-0.08652286911233108,"[ 64.53394318 110.45536804 104.43560791  97.72458649  98.51943207
  91.48023987  87.21894073  87.21366119  82.55917358  76.73335266
  67.85862732  63.39325714]"
0.03,0.3,0.07,6.0,7.500000000000001,0.351,0.010786983232038689,0.010093130244455045,1.4511082707854517,0.014772619448825484,0,"[0.         0.81373575 1.1675339  1.4151926  1.62747149 1.96947637
 2.25251489 2.5001736  2.72424576 3.13701027 3.49080842 3.8328133 ]","[0.      0.1005  0.187   0.26725 0.344   0.489   0.629   0.7655  0.8995
 1.1605  1.4175  1.6715 ]",-0.16194786921197712,"[169.83424377 256.07513428 241.34754944 225.82601929 217.20161438
 192.2184906  172.55134583 157.25108337 141.77790833 123.83550262
 108.24765015 102.80902863]"
0.03,0.35,0.1,8.0,2.5,0.129,0.01316971609835247,0.0067751933998711775,1.5010779325105834,0.014810289251627133,0,"[0.         0.83732229 1.19112044 1.45057242 1.63926476 1.98126964
 2.24072162 2.47658705 2.67707267 3.01907755 3.34928916 3.62053441]","[0.      0.10275 0.18875 0.26825 0.344   0.486   0.6225  0.7555  0.884
 1.135   1.38    1.62   ]",-0.17988697777129942,"[178.55302429 259.44784546 245.91995239 236.99676514 213.85818481
 198.53697205 172.94862366 158.44950867 141.99421692 123.70595551
 105.63381195  92.39347839]"
0.03,0.35,0.1,5.0,8.5,0.351,0.010547694920416024,0.010507275318522568,1.6170417122572893,0.014888139667312485,0,"[0.         0.80194247 1.14394735 1.39160606 1.60388495 1.93409656
 2.21713508 2.46479378 2.68886594 3.06625064 3.43184206 3.78564021]","[0.      0.09275 0.17125 0.24375 0.31275 0.44275 0.56825 0.69025 0.81025
 1.04325 1.27225 1.49825]",-0.22151797470036677,"[180.31858826 256.59164429 236.30358887 224.56809998 203.22314453
 184.35272217 161.59947205 139.78538513 127.47094727 101.86669159
  86.32244873  70.12861633]"
0.03,0.3,0.07,8.0,6.5,0.273,0.011975928287235975,0.00886030534993977,1.3729359384788555,0.01489724367912367,0,"[0.         0.7901492  1.12036081 1.36801952 1.56850513 1.88692347
 2.16996199 2.40582742 2.61810631 2.99549101 3.33749589 3.64412095]","[0.      0.09325 0.17325 0.24725 0.318   0.451   0.5775  0.701   0.822
 1.058   1.292   1.523  ]",-0.13388400191390912,"[168.70471191 259.068573   247.18019104 243.58500671 226.65565491
 210.83026123 198.37600708 184.49830627 168.68238831 148.45037842
 132.99850464 121.03861237]"
0.03,0.35,0.1,10.0,1.5,0.078,0.013314153136611542,0.006771886848159479,1.4500630607890743,0.014937373438105452,0,"[0.         0.83732229 1.19112044 1.45057242 1.63926476 1.98126964
 2.24072162 2.47658705 2.67707267 3.03087082 3.32570261 3.62053441]","[0.      0.103   0.18925 0.26925 0.34525 0.48775 0.62475 0.75575 0.88625
 1.13525 1.37925 1.62225]",-0.16157263882327763,"[177.91235352 262.83773804 252.22650146 244.56918335 222.93577576
 209.5967865  183.33479309 170.59431458 156.25291443 136.73983765
 115.93863678 106.12023163]"
0.03,0.35,0.1,10.0,6.5,0.273,0.013646281286120611,0.006130434013749116,1.427662371284253,0.014960053948327116,0,"[0.         0.84911556 1.20291371 1.47415896 1.68643785 2.040236
 2.33506779 2.59451977 2.8303852  3.24314971 3.60874114 3.93895274]","[0.      0.09825 0.181   0.2575  0.33025 0.46775 0.60025 0.72925 0.85575
 1.09575 1.33675 1.57475]",-0.1535307912910468,"[177.25924683 257.97753906 242.59796143 239.72346497 214.51939392
 202.81135559 185.8074646  164.28744507 158.56176758 134.32070923
 120.62939453 104.90982819]"
0.03,0.3,0.1,2.0,6.5,0.5,0.013331816715522651,0.006862864575904291,1.1752513804815152,0.014994540577273155,0,"[0.         0.86090883 1.21470698 1.48595223 1.69823112 2.040236
 2.32327452 2.57093323 2.78321212 3.16059681 3.49080842 3.78564021]","[0.      0.097   0.17925 0.256   0.329   0.4675  0.601   0.732   0.8605
 1.1105  1.3565  1.5995 ]",-0.06291524559286399,"[147.08047485 218.88247681 211.16424561 209.99778748 205.36929321
 197.94651794 192.41625977 186.92100525 180.87530518 169.71263123
 158.37875366 150.81755066]"
0.03,0.3,0.1,11.0,3.5000000000000004,0.166,0.013518612187593445,0.006636449535825653,1.2722607034797444,0.015059725692060615,0,"[0.         0.82552902 1.15574063 1.40339933 1.61567822 1.93409656
 2.19354853 2.42941397 2.62989959 2.98369774 3.2903228  3.57336132]","[0.      0.096   0.178   0.25425 0.327   0.462   0.5945  0.722   0.847
 1.09    1.329   1.564  ]",-0.09774159254922818,"[ 65.42279053 113.98978424 107.79423523 103.27456665  99.89321899
  93.12428284  91.01943207  83.78107452  84.58673096  74.57099915
  69.09831238  60.99580383]"
0.03,0.3,0.1,9.0,3.5000000000000004,0.166,0.0127082367003064,0.00825238807284438,1.2487748369277647,0.015152596772033454,0,"[0.         0.84911556 1.20291371 1.45057242 1.66285131 1.99306291
 2.26430816 2.5001736  2.70065922 3.07804391 3.38466897 3.67950077]","[0.      0.09425 0.1745  0.249   0.32    0.454   0.5815  0.7055  0.8275
 1.0645  1.2995  1.5285 ]",-0.08931016645706752,"[142.91969299 233.92582703 236.215271   226.66926575 228.60842896
 214.68928528 204.62182617 197.93467712 189.77568054 172.87886047
 155.76766968 144.67637634]"
0.03,0.35,0.1,7.0,8.5,0.351,0.013741829094601954,0.00639979528971637,1.5134470005874099,0.015158998865872528,0,"[0.         0.83732229 1.19112044 1.45057242 1.67464458 2.02844273
 2.32327452 2.60631304 2.84217848 3.27852953 3.65591422 3.9979191 ]","[0.      0.09875 0.1815  0.258   0.331   0.4685  0.601   0.7305  0.8575
 1.1055  1.3495  1.5895 ]",-0.18432747321088014,"[179.7565155  255.10272217 235.72698975 227.18612671 205.52871704
 183.58383179 164.21014404 146.61885071 131.62110901 111.4708786
  97.67835236  88.48620605]"
0.03,0.35,0.1,9.0,2.5,0.129,0.012779347747279114,0.008162001614145617,1.4820532027581916,0.015163442854286205,0,"[0.         0.84911556 1.20291371 1.46236569 1.66285131 2.00485619
 2.27610143 2.51196687 2.72424576 3.07804391 3.40825552 3.69129404]","[0.      0.104   0.19125 0.272   0.34875 0.49325 0.63075 0.76375 0.89575
 1.14875 1.39975 1.64375]",-0.17305709979019077,"[178.55302429 259.90655518 246.20166016 239.16156006 215.29208374
 200.0814209  176.48257446 161.90664673 143.84788513 126.62058258
 108.39065552  97.19039917]"
0.03,0.3,0.1,10.0,2.5,0.129,0.013158417772162442,0.007540303616957757,1.2721191145939343,0.015165755401649687,0,"[0.         0.86090883 1.21470698 1.46236569 1.67464458 2.00485619
 2.27610143 2.51196687 2.71245249 3.07804391 3.38466897 3.66770749]","[0.      0.0995  0.18475 0.26375 0.33925 0.48175 0.61775 0.75175 0.88225
 1.13625 1.38425 1.63025]",-0.09769076213922243,"[145.99542236 241.08294678 241.57261658 233.57276917 234.06784058
 217.24076843 210.74954224 197.68127441 193.66970825 171.17585754
 156.88731384 140.4365387 ]"
