tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.44999999999999996,0.07,11.0,8.5,0.213,0.017781724283059824,0.015236947905301999,1.0366071106397319,0.023416966070514907,0,"[0.         0.71938957 1.06139445 1.30905316 1.4977455  1.82795711
 2.09920236 2.33506779 2.51196687 2.88935156 3.18418335 3.46722188]","[0.      0.07975 0.144   0.202   0.25675 0.35825 0.45425 0.54775 0.63875
 0.81375 0.98075 1.14775]",-0.03312943512895731,"[100.57305908 164.45379639 169.85057068 174.4569397  152.67764282
 148.20185852 135.26947021 151.20608521 148.47238159 144.01271057
 134.75970459 140.23161316]"
0.03,0.3,0.1,5.0,8.5,0.273,0.019491412991687093,0.013162474667785237,1.0771352774946688,0.023519479581670093,0,"[0.         0.68400976 0.97884155 1.21470698 1.39160606 1.69823112
 1.94588983 2.15816872 2.35865434 2.70065922 2.99549101 3.26673626]","[0.      0.07375 0.135   0.19175 0.2455  0.347   0.4445  0.539   0.632
 0.813   0.991   1.167  ]",-0.06980742613267527,"[ 66.97764587 107.63375854 105.37175751 104.11513519  98.61656952
  96.56451416  93.51012421  89.55207825  88.668396    81.42933655
  76.86480713  70.68740082]"
0.03,0.3,0.1,11.0,5.500000000000001,0.166,0.019773345667897513,0.012745669687030444,1.060656195597125,0.023525248025749866,0,"[0.         0.71938957 1.02601464 1.26188007 1.43877915 1.73361094
 1.98126964 2.19354853 2.39403415 2.72424576 3.01907755 3.27852953]","[0.      0.0715  0.13075 0.18575 0.238   0.3365  0.431   0.5225  0.612
 0.782   0.952   1.119  ]",-0.054893857015398013,"[140.78775024 221.49833679 231.98278809 236.60470581 222.34159851
 227.26661682 213.72636414 208.97357178 205.98664856 193.59422302
 184.29335022 172.31507874]"
0.03,0.39999999999999997,0.07,9.0,8.5,0.213,0.01874796978710985,0.014222451467044248,1.0228831498109554,0.02353220127550359,0,"[0.         0.69580303 1.02601464 1.2500868  1.45057242 1.74540421
 2.01664946 2.21713508 2.4176207  2.7478323  3.05445737 3.32570261]","[0.      0.07575 0.13675 0.19225 0.24475 0.34225 0.43475 0.52475 0.61075
 0.77675 0.94175 1.10275]",-0.020709250578914654,"[ 91.58520508 168.11235046 166.50047302 169.55578613 155.44396973
 156.21690369 150.92564392 160.26791382 150.33297729 154.86238098
 148.81741333 145.23242188]"
0.03,0.44999999999999996,0.07,11.0,6.5,0.166,0.01868882829240419,0.014578488230603722,1.0409509352933453,0.023702418062991348,0,"[0.         0.69580303 1.02601464 1.28546661 1.46236569 1.7925773
 2.02844273 2.27610143 2.45300051 2.79500539 3.07804391 3.34928916]","[0.      0.078   0.14125 0.19775 0.2505  0.35    0.444   0.5345  0.623
 0.793   0.958   1.12   ]",-0.03706059644047749,"[ 98.32504272 163.90071106 173.78646851 171.32344055 161.24613953
 157.41357422 144.82356262 142.37428284 154.54832458 139.46548462
 146.45722961 136.71617126]"
0.03,0.35,0.1,11.0,8.5,0.213,0.018905987676864574,0.014363961348146805,1.1283942829074152,0.023743625579275177,0,"[0.         0.67221649 0.97884155 1.19112044 1.37981279 1.67464458
 1.92230328 2.13458217 2.33506779 2.70065922 3.00728428 3.27852953]","[0.      0.071   0.1285  0.18175 0.23225 0.32675 0.41775 0.50375 0.58975
 0.75275 0.91275 1.07375]",-0.11619682603121073,"[179.7565155  261.97717285 262.85940552 243.12332153 245.69804382
 212.67895508 215.77375793 190.42778015 194.93249512 166.73271179
 147.64228821 136.99806213]"
0.03,0.44999999999999996,0.07,6.0,8.5,0.213,0.018156938204504182,0.015301688701800311,1.0672038772011951,0.023744811687797965,0,"[0.         0.66042321 1.00242809 1.2500868  1.43877915 1.75719748
 2.01664946 2.25251489 2.42941397 2.78321212 3.06625064 3.33749589]","[0.     0.075  0.1365 0.1915 0.243  0.3385 0.429  0.516  0.601  0.762
 0.92   1.075 ]",-0.06081950886708167,"[ 99.14270782 170.35856628 169.98014832 169.2893219  155.37284851
 152.91444397 129.88824463 136.30833435 135.83053589 128.05877686
 123.17363739 121.25358582]"
0.03,0.3,0.1,6.0,8.5,0.273,0.017982286352003222,0.015607065738049458,1.0814665065383633,0.02381056747323,0,"[0.         0.69580303 1.00242809 1.22650026 1.4151926  1.72181767
 1.98126964 2.2053418  2.40582742 2.7478323  3.05445737 3.33749589]","[0.      0.076   0.13925 0.19775 0.2535  0.3585  0.4595  0.558   0.6545
 0.8425  1.0275  1.2095 ]",-0.07372718841721877,"[ 66.97764587 109.11459351 107.77375793 105.8228302   99.11170197
  97.54082489  94.3694458   90.22893524  88.75124359  82.0599823
  76.90478516  70.04559326]"
0.03,0.35,0.07,11.0,7.500000000000001,0.213,0.01803105507953472,0.01577007519492442,1.0710780022416633,0.023954419611728964,0,"[0.         0.68400976 0.99063482 1.20291371 1.4151926  1.71002439
 1.96947637 2.19354853 2.39403415 2.7478323  3.04266409 3.31390934]","[0.      0.07875 0.1425  0.2015  0.25725 0.36125 0.46125 0.55775 0.65225
 0.83525 1.01325 1.18925]",-0.06432559202870522,"[187.27340698 247.07398987 233.41844177 215.31642151 210.45158386
 177.06892395 185.77122498 168.06524658 173.40818787 162.13015747
 158.91456604 158.38502502]"
0.03,0.39999999999999997,0.1,11.0,4.500000000000001,0.129,0.019521714023882912,0.013938560123477455,1.106915778917182,0.02398709604654266,0,"[0.         0.67221649 0.97884155 1.21470698 1.39160606 1.68643785
 1.9576831  2.18175526 2.35865434 2.71245249 2.99549101 3.25494298]","[0.      0.07575 0.1365  0.192   0.24475 0.34225 0.43525 0.52525 0.61325
 0.78225 0.94725 1.10925]",-0.09675877992004968,"[196.08314514 245.03105164 232.60578918 222.9760437  200.67453003
 197.19772339 157.63702393 168.63241577 151.79873657 148.04022217
 136.45646667 137.30255127]"
0.03,0.44999999999999996,0.07,10.0,6.5,0.166,0.01888227081879756,0.014842788940583291,1.042623061688523,0.024017671302795272,0,"[0.         0.69580303 1.02601464 1.27367334 1.46236569 1.7925773
 2.02844273 2.26430816 2.44120724 2.78321212 3.06625064 3.33749589]","[0.      0.07725 0.14    0.196   0.2485  0.346   0.439   0.5285  0.6155
 0.7825  0.9455  1.0995 ]",-0.03857387082811336,"[100.57305908 167.13504028 175.13967896 173.82383728 163.11521912
 157.73503113 145.11672974 144.06596375 154.56381226 139.96350098
 146.5864563  137.23782349]"
0.03,0.35,0.1,11.0,5.500000000000001,0.166,0.019371497620001277,0.014209335113984025,1.130020910908106,0.024024157101201586,0,"[0.         0.69580303 1.01422136 1.23829353 1.42698587 1.72181767
 1.96947637 2.18175526 2.38224088 2.72424576 3.00728428 3.2903228 ]","[0.      0.0765  0.13875 0.19625 0.25075 0.35275 0.45025 0.54475 0.63625
 0.81425 0.98725 1.15825]",-0.11766892437183611,"[176.6260376  262.40948486 264.63330078 243.93347168 251.47717285
 218.22592163 218.32048035 193.46098328 189.95002747 168.57647705
 148.60693359 138.19961548]"
0.03,0.44999999999999996,0.07,6.0,7.500000000000001,0.213,0.0179707461314182,0.01611950986536678,1.0654128741264637,0.02414096756179294,0,"[0.         0.69580303 1.06139445 1.30905316 1.4977455  1.82795711
 2.11099563 2.33506779 2.52376014 2.87755829 3.18418335 3.4554286 ]","[0.      0.08075 0.14675 0.206   0.2615  0.3645  0.4615  0.556   0.648
 0.824   0.994   1.162  ]",-0.05919865108444964,"[ 98.32504272 166.70967102 166.95625305 166.35035706 149.06280518
 149.30863953 128.16571045 136.55665588 130.16586304 129.22694397
 119.32733154 119.69810486]"
0.03,0.44999999999999996,0.07,9.0,6.5,0.166,0.01899928946173825,0.01501131185137093,1.0493636805443345,0.02421389030185004,0,"[0.         0.68400976 1.02601464 1.27367334 1.45057242 1.78078402
 2.01664946 2.25251489 2.42941397 2.77141885 3.05445737 3.32570261]","[0.      0.0765  0.13875 0.19425 0.24625 0.34275 0.43425 0.52275 0.60875
 0.77375 0.93375 1.08775]",-0.04467413089262273,"[100.57305908 167.63143921 174.91821289 172.5489502  162.7388916
 155.58895874 142.75340271 140.88586426 150.38272095 136.61529541
 141.02514648 133.03944397]"
0.03,0.35,0.1,10.0,5.500000000000001,0.166,0.019871270422097208,0.01384516935104059,1.1389732688938008,0.02421892034230901,0,"[0.         0.68400976 1.00242809 1.21470698 1.4151926  1.69823112
 1.94588983 2.15816872 2.34686107 2.70065922 2.98369774 3.25494298]","[0.      0.076   0.13775 0.195   0.249   0.35    0.4465  0.54    0.632
 0.809   0.982   1.151  ]",-0.12577080834888973,"[177.91235352 263.03707886 263.38580322 243.32830811 246.90930176
 214.30030823 217.96379089 190.32391357 184.88705444 162.30744934
 144.46614075 130.51576233]"
0.03,0.3,0.1,3.0,6.5,0.273,0.019941199020872432,0.01389303628646385,1.0738047601252523,0.02430365971715052,0,"[0.         0.7075963  1.02601464 1.2500868  1.43877915 1.73361094
 1.98126964 2.19354853 2.38224088 2.72424576 3.00728428 3.26673626]","[0.      0.074   0.13625 0.19375 0.2485  0.351   0.45    0.546   0.6405
 0.8235  1.0035  1.1805 ]",-0.06679330791335324,"[147.08047485 223.33770752 221.50421143 215.45947266 211.74234009
 206.30847168 198.65899658 191.65357971 184.55899048 175.08322144
 163.45262146 151.80076599]"
0.03,0.44999999999999996,0.07,8.0,6.5,0.166,0.019153253354914638,0.015206580721925489,1.0574681587688874,0.024455821624512736,0,"[0.         0.67221649 1.01422136 1.26188007 1.43877915 1.73361094
 2.00485619 2.24072162 2.4176207  2.7478323  3.03087082 3.30211607]","[0.      0.07575 0.1375  0.1925  0.244   0.3395  0.43    0.5175  0.6025
 0.7655  0.9235  1.0785 ]",-0.05200868368584322,"[ 99.14270782 167.24682617 173.87857056 171.10760498 162.46261597
 154.01124573 141.74755859 136.87388611 146.33668518 132.8049469
 136.71888733 126.94612122]"
0.03,0.35,0.1,7.0,7.500000000000001,0.213,0.020568063559212705,0.013285600311133293,1.174427157128873,0.02448575941650572,0,"[0.         0.66042321 0.96704828 1.19112044 1.36801952 1.66285131
 1.89871674 2.11099563 2.31148125 2.65348613 2.94831792 3.23135644]","[0.      0.07375 0.1335  0.1885  0.24075 0.33775 0.43075 0.52125 0.60925
 0.78025 0.94725 1.11125]",-0.15785657720163002,"[180.31858826 259.43939209 258.42913818 237.85545349 236.67324829
 205.00811768 201.15385437 176.45405579 166.66146851 140.35955811
 120.07655334 109.54524231]"
0.03,0.35,0.1,10.0,8.5,0.213,0.01950854607388127,0.014803289133582595,1.1318874217571964,0.024489196374915877,0,"[0.         0.66042321 0.96704828 1.17932717 1.37981279 1.66285131
 1.91051001 2.1227889  2.32327452 2.67707267 2.98369774 3.25494298]","[0.      0.0705  0.1275  0.18025 0.23025 0.32375 0.41325 0.49975 0.58425
 0.74525 0.90625 1.06425]",-0.11935811669026254,"[178.55302429 260.23867798 262.74588013 243.98867798 245.51885986
 214.80128479 216.93351746 191.65739441 188.31098938 167.2616272
 147.39006042 134.31576538]"
0.03,0.44999999999999996,0.07,8.0,4.500000000000001,0.129,0.019420434259281767,0.015063849825371647,1.057438588160287,0.024577893286049445,0,"[0.         0.69580303 1.03780791 1.28546661 1.46236569 1.7925773
 2.040236   2.27610143 2.45300051 2.78321212 3.06625064 3.31390934]","[0.      0.07925 0.1435  0.20075 0.2545  0.354   0.4485  0.5395  0.628
 0.798   0.963   1.124  ]",-0.05198192228505987,"[ 99.14270782 168.08609009 176.06077576 171.55513    163.80703735
 155.02507019 142.28361511 137.78726196 147.68540955 132.83454895
 137.51470947 128.40914917]"
0.03,0.35,0.07,11.0,8.5,0.213,0.020598143704585327,0.013550760080807418,1.0729662839924252,0.024655762467268215,0,"[0.         0.64862994 0.94346173 1.14394735 1.34443297 1.61567822
 1.8751302  2.09920236 2.31148125 2.65348613 2.93652465 3.2077699 ]","[0.      0.07325 0.13225 0.1865  0.238   0.334   0.426   0.515   0.602
 0.771   0.936   1.097  ]",-0.06603448701314486,"[187.27340698 248.66052246 234.71954346 220.79350281 209.23449707
 189.9412384  198.29241943 176.06712341 170.1973877  161.3994751
 164.90023804 160.59423828]"
0.03,0.39999999999999997,0.1,11.0,6.5,0.166,0.019506198806945055,0.015153689205328918,1.0993119673034366,0.024700730524172092,0,"[0.         0.66042321 0.95525501 1.19112044 1.36801952 1.67464458
 1.93409656 2.15816872 2.34686107 2.68886594 2.99549101 3.24314971]","[0.      0.07225 0.1305  0.1835  0.234   0.3275  0.4165  0.503   0.5875
 0.7495  0.9075  1.0625 ]",-0.08987733040961014,"[196.08314514 245.94166565 233.86727905 223.81330872 200.31593323
 192.37927246 159.11096191 171.73394775 156.05134583 152.91925049
 140.4712677  140.93734741]"
0.03,0.44999999999999996,0.07,9.0,4.500000000000001,0.129,0.019333077981324744,0.015406910609604193,1.0511403147997234,0.02472126207871107,0,"[0.         0.7075963  1.04960118 1.29725989 1.48595223 1.81616384
 2.05202927 2.28789471 2.46479378 2.79500539 3.08983718 3.33749589]","[0.      0.08    0.14475 0.20275 0.257   0.358   0.4535  0.546   0.6355
 0.8075  0.9715  1.1355 ]",-0.04628198489374967,"[100.57305908 168.87651062 176.92823792 173.41921997 165.003479
 158.07720947 144.83428955 142.44970703 153.45814514 136.42970276
 143.53979492 132.49845886]"
0.03,0.44999999999999996,0.07,10.0,4.500000000000001,0.129,0.01910295598865676,0.015693383075731204,1.043875411243336,0.024722564589180544,0,"[0.         0.7075963  1.04960118 1.30905316 1.48595223 1.81616384
 2.06382254 2.29968798 2.47658705 2.81859193 3.10163045 3.36108243]","[0.      0.08075 0.146   0.2045  0.25925 0.36125 0.45825 0.55175 0.64275
 0.81775 0.98775 1.15375]",-0.03970724717521912,"[ 99.75759888 167.51094055 176.71707153 172.74768066 164.2114563
 156.19500732 146.44309998 144.21810913 156.49160767 138.87684631
 147.34088135 136.07798767]"
0.03,0.39999999999999997,0.1,10.0,4.500000000000001,0.129,0.020188114081952355,0.014308010036251506,1.1153244784993348,0.024744274113083147,0,"[0.         0.66042321 0.96704828 1.19112044 1.36801952 1.67464458
 1.93409656 2.15816872 2.33506779 2.68886594 2.97190446 3.21956317]","[0.      0.07525 0.13575 0.19075 0.243   0.34    0.4325  0.522   0.6095
 0.7745  0.9375  1.0955 ]",-0.10436865304189784,"[196.41557312 244.17735291 231.80741882 220.46922302 197.3662262
 185.71058655 151.40390015 160.63879395 145.80923462 140.14533997
 129.39466858 130.30027771]"
0.03,0.44999999999999996,0.07,7.0,4.500000000000001,0.129,0.019795578737906327,0.015017799543083602,1.0618392421629872,0.024847519809528096,0,"[0.         0.68400976 1.01422136 1.26188007 1.45057242 1.78078402
 2.01664946 2.24072162 2.42941397 2.7478323  3.03087082 3.27852953]","[0.      0.07775 0.141   0.1975  0.2505  0.3485  0.4405  0.53    0.617
 0.782   0.944   1.102  ]",-0.05596451415750334,"[ 99.14270782 169.24494934 174.87463379 171.15835571 163.60943604
 151.14230347 141.26945496 134.91893005 142.64741516 130.51156616
 133.66012573 125.52811432]"
0.03,0.39999999999999997,0.1,11.0,5.500000000000001,0.166,0.018496879763004848,0.016631734867795348,1.0247946996785968,0.024874669157190773,0,"[0.         0.75476939 1.08498099 1.32084643 1.54491859 1.85154365
 2.1227889  2.33506779 2.54734668 2.90114483 3.2077699  3.47901515]","[0.      0.0805  0.14525 0.20475 0.26125 0.36575 0.46625 0.56325 0.65775
 0.83975 1.01775 1.19175]",-0.022439203209130083,"[111.77812195 198.33221436 195.50291443 184.57952881 189.07408142
 173.35717773 189.68609619 182.16880798 178.15411377 169.40480042
 176.91053772 165.58157349]"
